Wavelength (nm) - Plot 0	Amplitude (cts) - Plot 0	
859.287	1102	
859.313	1094	
859.34	1098	
859.366	1104	
859.392	1100	
859.419	1100	
859.445	1104	
859.471	1100	
859.498	1082	
859.524	1058	
859.55	1046	
859.577	1040	
859.603	1034	
859.629	1026	
859.656	1038	
859.682	1034	
859.708	1028	
859.735	1036	
859.761	1026	
859.787	1028	
859.814	1030	
859.84	1028	
859.866	1024	
859.893	1028	
859.919	1028	
859.945	1024	
859.972	1022	
859.998	1026	
860.024	1030	
860.05	1030	
860.077	1028	
860.103	1024	
860.129	1030	
860.156	1032	
860.182	1028	
860.208	1022	
860.235	1028	
860.261	1028	
860.287	1032	
860.313	1026	
860.34	1032	
860.366	1022	
860.392	1026	
860.419	1028	
860.445	1026	
860.471	1022	
860.497	1026	
860.524	1026	
860.55	1030	
860.576	1020	
860.602	1028	
860.629	1028	
860.655	1024	
860.681	1026	
860.708	1024	
860.734	1024	
860.76	1024	
860.786	1028	
860.813	1032	
860.839	1030	
860.865	1028	
860.891	1028	
860.918	1026	
860.944	1020	
860.97	1024	
860.996	1022	
861.023	1032	
861.049	1024	
861.075	1028	
861.101	1026	
861.128	1024	
861.154	1028	
861.18	1034	
861.206	1018	
861.233	1024	
861.259	1030	
861.285	1032	
861.311	1028	
861.338	1028	
861.364	1032	
861.39	1026	
861.416	1026	
861.443	1024	
861.469	1032	
861.495	1028	
861.521	1030	
861.547	1026	
861.574	1038	
861.6	1022	
861.626	1028	
861.652	1034	
861.679	1030	
861.705	1022	
861.731	1026	
861.757	1030	
861.783	1028	
861.81	1034	
861.836	1032	
861.862	1032	
861.888	1034	
861.914	1028	
861.941	1028	
861.967	1026	
861.993	1026	
862.019	1024	
862.045	1030	
862.072	1022	
862.098	1028	
862.124	1028	
862.15	1032	
862.176	1026	
862.203	1024	
862.229	1024	
862.255	1034	
862.281	1030	
862.307	1032	
862.334	1028	
862.36	1026	
862.386	1032	
862.412	1020	
862.438	1030	
862.464	1022	
862.491	1024	
862.517	1028	
862.543	1030	
862.569	1028	
862.595	1022	
862.621	1026	
862.648	1024	
862.674	1026	
862.7	1026	
862.726	1022	
862.752	1026	
862.778	1030	
862.805	1028	
862.831	1028	
862.857	1024	
862.883	1028	
862.909	1026	
862.935	1018	
862.962	1018	
862.988	1026	
863.014	1024	
863.04	1026	
863.066	1028	
863.092	1028	
863.118	1026	
863.145	1026	
863.171	1032	
863.197	1026	
863.223	1026	
863.249	1026	
863.275	1028	
863.301	1030	
863.327	1034	
863.354	1032	
863.38	1032	
863.406	1022	
863.432	1040	
863.458	1030	
863.484	1024	
863.51	1030	
863.536	1028	
863.563	1028	
863.589	1030	
863.615	1030	
863.641	1030	
863.667	1036	
863.693	1032	
863.719	1030	
863.745	1038	
863.771	1028	
863.798	1034	
863.824	1034	
863.85	1028	
863.876	1026	
863.902	1026	
863.928	1028	
863.954	1024	
863.98	1026	
864.006	1026	
864.032	1032	
864.059	1026	
864.085	1022	
864.111	1034	
864.137	1028	
864.163	1024	
864.189	1034	
864.215	1022	
864.241	1028	
864.267	1026	
864.293	1022	
864.319	1028	
864.345	1018	
864.372	1028	
864.398	1028	
864.424	1026	
864.45	1028	
864.476	1024	
864.502	1022	
864.528	1034	
864.554	1026	
864.58	1032	
864.606	1020	
864.632	1028	
864.658	1030	
864.684	1022	
864.71	1030	
864.736	1026	
864.763	1022	
864.789	1028	
864.815	1030	
864.841	1024	
864.867	1022	
864.893	1026	
864.919	1030	
864.945	1026	
864.971	1026	
864.997	1028	
865.023	1030	
865.049	1028	
865.075	1026	
865.101	1022	
865.127	1024	
865.153	1026	
865.179	1026	
865.205	1026	
865.231	1028	
865.257	1022	
865.283	1032	
865.309	1022	
865.335	1028	
865.361	1022	
865.387	1022	
865.413	1028	
865.439	1022	
865.465	1030	
865.491	1030	
865.518	1026	
865.544	1024	
865.57	1024	
865.596	1034	
865.622	1024	
865.648	1028	
865.674	1028	
865.7	1030	
865.726	1024	
865.752	1026	
865.778	1020	
865.804	1024	
865.83	1026	
865.856	1024	
865.882	1032	
865.908	1024	
865.934	1028	
865.96	1032	
865.986	1030	
866.012	1028	
866.037	1024	
866.063	1030	
866.089	1022	
866.115	1028	
866.141	1028	
866.167	1028	
866.193	1026	
866.219	1032	
866.245	1028	
866.271	1026	
866.297	1038	
866.323	1028	
866.349	1032	
866.375	1032	
866.401	1024	
866.427	1022	
866.453	1026	
866.479	1034	
866.505	1026	
866.531	1032	
866.557	1026	
866.583	1034	
866.609	1030	
866.635	1032	
866.661	1026	
866.687	1034	
866.713	1032	
866.739	1036	
866.765	1026	
866.79	1022	
866.816	1024	
866.842	1028	
866.868	1022	
866.894	1022	
866.92	1026	
866.946	1034	
866.972	1030	
866.998	1034	
867.024	1032	
867.05	1030	
867.076	1024	
867.102	1030	
867.128	1028	
867.154	1026	
867.179	1030	
867.205	1024	
867.231	1030	
