Wavelength (nm) - Plot 0	Amplitude (cts) - Plot 0	
918.508	1032	
918.534	1042	
918.559	1042	
918.584	1034	
918.609	1040	
918.635	1036	
918.66	1034	
918.685	1034	
918.71	1034	
918.736	1038	
918.761	1040	
918.786	1034	
918.811	1034	
918.836	1038	
918.862	1030	
918.887	1038	
918.912	1038	
918.937	1034	
918.963	1038	
918.988	1034	
919.013	1038	
919.038	1032	
919.063	1036	
919.089	1036	
919.114	1038	
919.139	1034	
919.164	1040	
919.19	1038	
919.215	1036	
919.24	1026	
919.265	1034	
919.29	1036	
919.316	1032	
919.341	1030	
919.366	1032	
919.391	1032	
919.416	1036	
919.442	1034	
919.467	1034	
919.492	1036	
919.517	1036	
919.542	1036	
919.567	1038	
919.593	1034	
919.618	1034	
919.643	1034	
919.668	1038	
919.693	1030	
919.719	1032	
919.744	1038	
919.769	1032	
919.794	1042	
919.819	1038	
919.844	1034	
919.87	1032	
919.895	1030	
919.92	1030	
919.945	1032	
919.97	1042	
919.995	1028	
920.021	1042	
920.046	1042	
920.071	1034	
920.096	1042	
920.121	1044	
920.146	1036	
920.172	1038	
920.197	1034	
920.222	1038	
920.247	1034	
920.272	1040	
920.297	1036	
920.322	1038	
920.348	1030	
920.373	1034	
920.398	1036	
920.423	1036	
920.448	1042	
920.473	1042	
920.498	1034	
920.524	1032	
920.549	1042	
920.574	1042	
920.599	1042	
920.624	1034	
920.649	1040	
920.674	1036	
920.699	1038	
920.725	1036	
920.75	1048	
920.775	1040	
920.8	1040	
920.825	1038	
920.85	1038	
920.875	1038	
920.9	1040	
920.925	1034	
920.951	1044	
920.976	1036	
921.001	1040	
921.026	1040	
921.051	1030	
921.076	1034	
921.101	1036	
921.126	1038	
921.151	1048	
921.177	1038	
921.202	1036	
921.227	1040	
921.252	1038	
921.277	1034	
921.302	1034	
921.327	1034	
921.352	1040	
921.377	1044	
921.402	1036	
921.427	1034	
921.452	1036	
921.478	1036	
921.503	1042	
921.528	1036	
921.553	1040	
921.578	1034	
921.603	1038	
921.628	1034	
921.653	1040	
921.678	1030	
921.703	1032	
921.728	1042	
921.753	1036	
921.778	1034	
921.803	1034	
921.829	1038	
921.854	1042	
921.879	1038	
921.904	1036	
921.929	1030	
921.954	1034	
921.979	1034	
922.004	1030	
922.029	1040	
922.054	1038	
922.079	1038	
922.104	1034	
922.129	1040	
922.154	1036	
922.179	1042	
922.204	1036	
922.229	1034	
922.254	1038	
922.279	1036	
922.304	1036	
922.329	1032	
922.354	1038	
922.379	1034	
922.405	1034	
922.43	1038	
922.455	1028	
922.48	1032	
922.505	1030	
922.53	1040	
922.555	1036	
922.58	1034	
922.605	1040	
922.63	1036	
922.655	1036	
922.68	1036	
922.705	1028	
922.73	1032	
922.755	1036	
922.78	1034	
922.805	1028	
922.83	1032	
922.855	1040	
922.88	1038	
922.905	1028	
922.93	1038	
922.955	1036	
922.98	1034	
923.005	1036	
923.03	1034	
923.055	1034	
923.08	1036	
923.105	1028	
923.13	1032	
923.155	1036	
923.18	1034	
923.205	1028	
923.23	1030	
923.255	1028	
923.28	1028	
923.305	1038	
923.33	1034	
923.354	1034	
923.379	1038	
923.404	1038	
923.429	1038	
923.454	1036	
923.479	1040	
923.504	1042	
923.529	1038	
923.554	1036	
923.579	1036	
923.604	1034	
923.629	1038	
923.654	1042	
923.679	1040	
923.704	1030	
923.729	1034	
923.754	1032	
923.779	1036	
923.804	1038	
923.829	1032	
923.854	1036	
923.879	1038	
923.904	1032	
923.928	1036	
923.953	1036	
923.978	1034	
924.003	1030	
924.028	1044	
924.053	1038	
924.078	1042	
924.103	1034	
924.128	1034	
924.153	1034	
924.178	1038	
924.203	1040	
924.228	1036	
924.253	1040	
924.277	1042	
924.302	1036	
924.327	1038	
924.352	1038	
924.377	1032	
924.402	1042	
924.427	1034	
924.452	1036	
924.477	1036	
924.502	1042	
924.527	1034	
924.552	1040	
924.576	1032	
924.601	1032	
924.626	1042	
924.651	1036	
924.676	1034	
924.701	1040	
924.726	1034	
924.751	1030	
924.776	1034	
924.8	1030	
924.825	1032	
924.85	1034	
924.875	1036	
924.9	1036	
924.925	1036	
924.95	1032	
924.975	1038	
925	1040	
925.024	1042	
925.049	1046	
925.074	1040	
925.099	1034	
925.124	1028	
925.149	1032	
925.174	1036	
925.199	1040	
925.223	1030	
925.248	1030	
925.273	1034	
925.298	1032	
925.323	1036	
925.348	1038	
925.373	1034	
925.397	1028	
925.422	1034	
925.447	1036	
925.472	1036	
925.497	1032	
925.522	1036	
925.547	1040	
925.571	1036	
925.596	1034	
925.621	1030	
925.646	1032	
925.671	1030	
925.696	1038	
925.72	1030	
925.745	1038	
925.77	1044	
925.795	1038	
925.82	1036	
925.845	1036	
925.869	1038	
925.894	1030	
925.919	1042	
925.944	1036	
925.969	1034	
925.994	1036	
926.018	1034	
926.043	1032	
926.068	1040	
926.093	1034	
926.118	1038	
